id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,counterpress,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,out,pass_outswinging,pass_technique_id,pass_technique_name,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_switch,off_camera,pass_cross,clearance_left_foot,dribble_overrun,dribble_nutmeg,clearance_right_foot,pass_no_touch,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_first_time,clearance_other,pass_miscommunication,clearance_aerial_won,pass_through_ball,ball_recovery_recovery_failure,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_aerial_won,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_won_defensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,50_50_outcome_id,50_50_outcome_name,pass_goal_assist,goalkeeper_technique_id,goalkeeper_technique_name,pass_cut_back,miscontrol_aerial_won,pass_straight,foul_committed_type_id,foul_committed_type_name,count,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,initial_distance,final_distance_pass,final_distance_carry,is_deep_completion,pass_inswinging,pass_deflected,injury_stoppage_in_chain,shot_one_on_one,bad_behaviour_card_id,bad_behaviour_card_name,shot_deflected,block_deflection,foul_committed_penalty,foul_won_penalty,block_save_block,goalkeeper_punched_out,player_off_permanent,shot_saved_off_target,goalkeeper_shot_saved_off_target,shot_saved_to_post,goalkeeper_shot_saved_to_post,shot_open_goal,goalkeeper_penalty_saved_to_post,dribble_no_touch,block_offensive,shot_follows_dribble,ball_recovery_offensive,shot_redirect,goalkeeper_lost_in_play,goalkeeper_success_in_play
556730d2-5461-4bad-854e-06bd5599b89b,1399,1,00:36:31.951,36,31,57,1.327426,30,Pass,768,England,3,From Free Kick,768,England,,,['a203f6f7-c579-4c01-9ad7-cf92b17997bb'],"[103.8, 22.9]",3233.0,Raheem Sterling,21.0,Left Wing,3382.0,Luke Shaw,10.096039,-0.28102073,1.0,Ground Pass,"[113.5, 20.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,103.8,22.9,113.5,20.1,,,23.555254190944325,20.93466025518446,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
16eb00e7-5b4a-4442-b8d5-df32c2a7b8a6,1835,2,00:04:35.104,49,35,75,1.866314,30,Pass,768,England,1,Regular Play,768,England,,,['a1b5fd5c-f696-4fed-90ec-16388860410f'],"[82.6, 65.2]",3532.0,Jordan Brian Henderson,11.0,Left Defensive Midfield,10955.0,Harry Kane,25.636303,-0.73020566,3.0,High Pass,"[101.7, 48.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,82.6,65.2,101.7,48.1,,,45.097671780259354,20.012496096189498,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
b6d36e8d-8e9e-495f-a4ab-4edbd45df2b8,1850,2,00:04:50.434,49,50,75,2.300262,30,Pass,768,England,1,Regular Play,768,England,,,['bff2e6e5-17ab-44f3-8d18-8357ed06f44f'],"[94.5, 58.8]",4706.0,Kalvin Phillips,9.0,Right Defensive Midfield,10955.0,Harry Kane,23.345236,-0.1116033,1.0,Ground Pass,"[117.7, 56.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,94.5,58.8,117.7,56.2,,,31.681066901226668,16.362457028209427,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
b6f41edb-d485-4293-a47b-2505c90da3c6,2329,2,00:16:10.855,61,10,97,1.936141,30,Pass,768,England,3,From Free Kick,768,England,,,['d587f655-6aca-40a8-8fc0-49c2a96a18d4'],"[82.2, 53.6]",22084.0,Bukayo Saka,17.0,Right Wing,3244.0,John Stones,37.43007,-0.82129955,3.0,High Pass,"[107.7, 26.2]",38.0,Left Foot,62.0,Free Kick,,,,,,,,,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,82.2,53.6,107.7,26.2,,,40.172129642327896,18.485940603604675,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
f7fba453-b704-42bc-a9c0-f882bae284e6,2416,2,00:19:15.944,64,15,101,2.989136,30,Pass,768,England,4,From Throw In,768,England,,,,"[65.8, 11.8]",9638.0,Jack Grealish,19.0,Center Attacking Midfield,,,43.063908,0.37317577,1.0,Ground Pass,"[105.9, 27.5]",40.0,Right Foot,,,,,,,,,,,,,74.0,Injury Clearance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.8,11.8,105.9,27.5,,,61.097299449321,18.843035848822232,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
f871771b-86a8-495f-9264-c38d599c03a8,2785,2,00:28:17.762,73,17,113,0.933369,30,Pass,768,England,1,Regular Play,768,England,,,"['4589323e-d311-4d99-8f8b-c5133a20c91c', '6e981ca0-9cf4-49bc-884e-acf89328224a']","[96.5, 23.9]",3336.0,Harry Maguire,5.0,Left Center Back,30714.0,Jude Bellingham,10.825895,0.4388593,1.0,Ground Pass,"[106.3, 28.5]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96.5,23.9,106.3,28.5,,,28.486136979239568,17.886866690396058,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
681a7a54-512b-413a-9911-3fb713571173,3094,2,00:37:36.692,82,36,127,0.533483,30,Pass,912,Czech Republic,1,Regular Play,912,Czech Republic,,,['4af37c00-3e62-4e5e-8fc6-37a392961c1c'],"[95.7, 40.8]",4870.0,Tomáš Souček,11.0,Left Defensive Midfield,20355.0,Tomáš Pekhart,5.800862,0.6262614,2.0,Low Pass,"[100.4, 44.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375a510b-0654-45b1-ab63-d1d40b2c476e,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,95.7,40.8,100.4,44.2,,,24.31316515799619,20.04494948858689,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
db5ec24b-4f11-41f1-b954-84dbdd66ef62,483,1,00:11:29.232,11,29,20,2.397631,43,Carry,768,England,1,Regular Play,768,England,,,"['15885465-5c47-4d11-821b-99b450ba28c2', 'b2e05ec1-01dc-4284-9597-e12e5d2b0660', 'f61defcd-d7b7-4086-b4b0-f36ee9f84ed1']","[108.9, 16.7]",9638.0,Jack Grealish,19.0,Center Attacking Midfield,,,,,,,,,,,,"[117.6, 21.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,108.9,16.7,,,117.6,21.7,25.808913189051566,,18.456706098326432,True,,,,,,,,,,,,,,,,,,,,,,,,,,
86786b41-ca4b-450b-a335-31f550fe100f,909,1,00:24:05.470,24,5,40,3.060742,43,Carry,768,England,1,Regular Play,768,England,,,"['c286f505-5171-431e-8e86-b7f32abf025c', 'dc7ed550-f466-4ada-9448-365ec726fc90']","[92.9, 27.9]",9638.0,Jack Grealish,19.0,Center Attacking Midfield,,,,,,,,,,,,"[107.9, 25.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,92.9,27.9,,,107.9,25.7,29.67861182737494,,18.732325002519037,True,,,,,,,,,,,,,,,,,,,,,,,,,,
83e2cc8a-78ae-4ca2-9640-88473db652ae,1463,1,00:38:42.590,38,42,61,2.757182,43,Carry,768,England,1,Regular Play,768,England,,,"['d2e61874-9093-4e46-bfe9-fef170d06883', 'd59ece33-efd1-4d01-bf14-85ac5b77b304']","[109.4, 63.5]",22084.0,Bukayo Saka,17.0,Right Wing,,,,,,,,,,,,"[111.3, 59.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,109.4,63.5,,,111.3,59.7,25.780031031788923,,21.535552001283833,True,,,,,,,,,,,,,,,,,,,,,,,,,,
48bb0dc3-538e-482e-9599-931ea1b478a3,3174,2,00:40:20.023,85,20,131,1.202859,43,Carry,768,England,1,Regular Play,768,England,,,"['1fb05731-8c0e-4071-b3fe-1732f90fab66', '3510678d-cd44-425c-b0ab-f3b1498b0ff0', '799b92d3-1021-4de8-97c9-090f533d7e84', '9405cda6-d653-40d7-ac6a-fbaeb0b7b08a']","[114.0, 64.4]",3318.0,Marcus Rashford,21.0,Left Wing,,,,,,,,,,,,"[116.6, 57.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,114.0,64.4,,,116.6,57.7,25.12687803926306,,18.023595645708436,True,,,,,,,,,,,,,,,,,,,,,,,,,,
cf96bb25-8fd4-4f9c-8a09-6ee04d25f287,160,1,00:02:31.750,2,31,4,3.344585,30,Pass,782,Belgium,1,Regular Play,782,Belgium,,,"['716821e9-07a4-4a33-9654-99a3ce464906', '92fcc344-f6b0-4c37-b26b-529653c7a846']","[79.6, 25.8]",6332.0,Thomas Vermaelen,5.0,Left Center Back,3289.0,Romelu Lukaku Menama,36.776352,-0.122668654,1.0,Ground Pass,"[116.1, 21.3]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,79.6,25.8,116.1,21.3,,,42.82289107475114,19.102355875650524,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
7af8f0b6-ed01-4fd8-9076-4c44b2291758,349,1,00:05:25.255,5,25,6,0.531568,30,Pass,782,Belgium,4,From Throw In,782,Belgium,,,"['34f27703-fd04-471f-b84f-9bbb89ce54ba', '6f264dbe-37fd-4a02-9f03-de95b8d95305']","[99.2, 21.1]",3289.0,Romelu Lukaku Menama,23.0,Center Forward,3621.0,Eden Hazard,9.296236,0.20583418,1.0,Ground Pass,"[108.3, 23.0]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,99.2,21.1,108.3,23.0,,,28.104270138183626,20.63710250980016,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
722c29bd-94e3-4e1f-992c-d5b2cf860ef8,421,1,00:06:41.095,6,41,7,2.687571,30,Pass,782,Belgium,4,From Throw In,782,Belgium,,,['7244444d-1155-4c2d-8dd3-101eecc4eae8'],"[66.3, 14.8]",3089.0,Kevin De Bruyne,9.0,Right Defensive Midfield,23650.0,Jeremy Doku,42.245235,0.18811077,3.0,High Pass,"[107.8, 22.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.3,14.8,107.8,22.7,,,59.31888400838304,21.16908122711045,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
00692226-3805-483e-ab4d-7a8458c9c91b,627,1,00:11:16.452,11,16,16,1.00939,30,Pass,1835,Finland,4,From Throw In,1835,Finland,,,['d3a8ad05-4fe5-4e43-a964-a4695c466216'],"[107.3, 5.4]",16550.0,Jere Juhani Uronen,8.0,Left Wing Back,9476.0,Teemu Pukki,30.8099,1.6552852,1.0,Ground Pass,"[104.7, 36.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,107.3,5.4,104.7,36.1,,,36.857156699886666,15.789236840328918,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
81967ff4-8ce9-4d22-bd7a-bbd2c8d87d72,668,1,00:11:45.249,11,45,17,1.699891,30,Pass,782,Belgium,1,Regular Play,782,Belgium,,,"['37b4df56-4400-431a-886e-03baaf2e0b14', 'b8dd37bb-e62a-4626-9240-9a8f572c643b']","[76.0, 58.5]",13116.0,Jason Denayer,3.0,Right Center Back,23650.0,Jeremy Doku,28.146048,-0.15697129,3.0,High Pass,"[103.8, 54.1]",,,66.0,Recovery,,True,,,True,,,,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,76.0,58.5,103.8,54.1,,,47.73101716913227,21.476731594914533,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
407a2933-1754-494b-b219-d8a95380a7a0,996,1,00:19:27.805,19,27,30,1.722193,30,Pass,782,Belgium,4,From Throw In,782,Belgium,,,['fd195036-6ccb-43f1-ab79-97e791d9584e'],"[86.6, 6.4]",3621.0,Eden Hazard,20.0,Left Attacking Midfield,3289.0,Romelu Lukaku Menama,28.551182,0.8473535,1.0,Ground Pass,"[105.5, 27.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,86.6,6.4,105.5,27.8,,,47.37636541567958,18.949670181826384,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
9a0377fc-e54f-48c0-9b26-cdcf669bcc87,1190,1,00:24:00.390,24,0,38,1.404683,30,Pass,782,Belgium,1,Regular Play,782,Belgium,,,['dca71318-ca68-4dcf-85a1-e9ac81816d74'],"[105.7, 7.0]",3621.0,Eden Hazard,20.0,Left Attacking Midfield,3289.0,Romelu Lukaku Menama,25.0,1.5707964,3.0,High Pass,"[105.7, 32.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,105.7,7.0,105.7,32.0,,,35.96512199339799,16.385664466233887,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
e11aeda9-7337-4840-bed1-20892bd50f3b,1739,1,00:36:56.826,36,56,60,1.997546,30,Pass,782,Belgium,4,From Throw In,782,Belgium,,,['38e6ebf7-e08b-42a8-be1c-2551ca155d9d'],"[79.7, 19.0]",3089.0,Kevin De Bruyne,9.0,Right Defensive Midfield,3289.0,Romelu Lukaku Menama,34.19737,0.5855695,3.0,High Pass,"[108.2, 37.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2df83019-9134-4de9-9ac4-6ca4689c7beb,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,79.7,19.0,108.2,37.9,,,45.44326132662575,11.98540779448075,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
ce64a132-dee5-4d2d-95da-fd4c00880fe5,2090,1,00:44:57.681,44,57,72,0.940899,30,Pass,782,Belgium,1,Regular Play,782,Belgium,,,['ef84bae4-44f4-4915-bd41-ff5924b22bee'],"[103.1, 72.2]",16559.0,Leandro Trossard,7.0,Right Wing Back,3289.0,Romelu Lukaku Menama,17.59318,-1.4224685,1.0,Ground Pass,"[105.7, 54.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,103.1,72.2,105.7,54.8,,,36.36550563377334,20.579844508644857,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2a4b0309-0f7c-4c03-9630-abd010d18ed1,2103,1,00:45:52.123,45,52,73,3.664274,30,Pass,782,Belgium,4,From Throw In,782,Belgium,,,,"[88.0, 71.1]",5642.0,Axel Witsel,11.0,Left Defensive Midfield,,,34.417,-0.86973375,1.0,Ground Pass,"[110.2, 44.8]",40.0,Right Foot,,,,,,,,,,,,,74.0,Injury Clearance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,88.0,71.1,110.2,44.8,,,44.62297614458273,10.91237829256299,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
6542be35-bc09-45c0-bb80-dc4fab3bb445,2117,2,00:00:12.120,45,12,75,4.329567,30,Pass,1835,Finland,9,From Kick Off,1835,Finland,,,"['a4bbb231-5447-4e10-b71b-5b0d7cb170bf', 'b288c19d-8281-4c67-9e43-edad2297622a']","[57.4, 18.0]",38196.0,"Daniel O""Shaughnessy",5.0,Left Center Back,9476.0,Teemu Pukki,57.56336,0.046922054,3.0,High Pass,"[114.9, 20.7]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57.4,18.0,114.9,20.7,,,66.3532968284169,19.962464777677127,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
c53b9835-406b-41f5-9b60-323558eaf3c4,2132,2,00:00:24.573,45,24,75,1.043947,30,Pass,1835,Finland,9,From Kick Off,1835,Finland,,,"['14d5e08b-f758-44b3-9194-6944163d972f', '244f32cc-c270-4e6b-8ef6-9f602dfdcedd']","[108.0, 12.1]",16550.0,Jere Juhani Uronen,8.0,Left Wing Back,9476.0,Teemu Pukki,17.821335,1.7285651,1.0,Ground Pass,"[105.2, 29.7]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4b486a6-12b2-457d-861f-8a2bf8863483,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,108.0,12.1,105.2,29.7,,,30.371203466441695,18.031361568112374,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
5fdfabf3-d789-489b-ad4c-e921b303ea88,2219,2,00:02:27.917,47,27,79,1.213171,30,Pass,782,Belgium,1,Regular Play,782,Belgium,,,"['551304d4-f9f5-4856-b139-fdbb664e1803', '834ea8f6-2b05-4436-a72c-d3139b44bee7']","[92.9, 49.2]",3289.0,Romelu Lukaku Menama,23.0,Center Forward,3089.0,Kevin De Bruyne,13.926952,-0.21711132,1.0,Ground Pass,"[106.5, 46.2]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,92.9,49.2,106.5,46.2,,,28.619049599873154,14.855638660118252,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
286ece6c-2f4c-49b3-9b8a-46713bafe530,2373,2,00:06:28.344,51,28,84,1.088063,30,Pass,782,Belgium,1,Regular Play,782,Belgium,,,['af63eb4a-7a99-4cf6-acbd-3f99b50531f7'],"[98.5, 18.0]",4831.0,Nacer Chadli,8.0,Left Wing Back,3621.0,Eden Hazard,10.704205,1.052809,1.0,Ground Pass,"[103.8, 27.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,98.5,18.0,103.8,27.3,,,30.76117683054405,20.584703058339223,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
3444d13b-d78c-4d07-bb9c-731327a8c8de,2416,2,00:07:05.454,52,5,84,2.601147,30,Pass,782,Belgium,1,Regular Play,782,Belgium,,,['f5986fa2-9e48-473b-920e-2f50d5d67360'],"[92.2, 5.0]",3089.0,Kevin De Bruyne,9.0,Right Defensive Midfield,4831.0,Nacer Chadli,28.829325,0.5350656,1.0,Ground Pass,"[117.0, 19.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,92.2,5.0,117.0,19.7,,,44.69720349194119,20.5204775772885,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
8a4ec26d-c6da-440e-b6ad-89c67c1225f7,2556,2,00:10:08.844,55,8,88,0.970796,30,Pass,782,Belgium,4,From Throw In,782,Belgium,,,"['2d8abcce-ff4b-4d72-9c6a-272b5357057e', '6a2589d7-c1b8-430b-b01d-861b946d8a66']","[88.7, 61.8]",16559.0,Leandro Trossard,7.0,Right Wing Back,3621.0,Eden Hazard,22.74379,-0.97303796,2.0,Low Pass,"[101.5, 43.0]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,88.7,61.8,101.5,43.0,,,38.14354467010112,18.741664813991314,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
17d8c80e-2194-4cd6-9f3e-d988f435f921,2759,2,00:16:05.715,61,5,108,3.188896,30,Pass,1835,Finland,3,From Free Kick,1835,Finland,,,['1250dc25-3b2c-48ee-9012-ecc01419873f'],"[78.3, 11.8]",13215.0,Glen Kamara,15.0,Left Center Midfield,9476.0,Teemu Pukki,35.575974,0.31730613,1.0,Ground Pass,"[112.1, 22.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,78.3,11.8,112.1,22.9,,,50.3401430272104,18.836666371733617,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
d832ef21-c638-49c6-a7a6-53be32e75775,2960,2,00:19:39.993,64,39,116,0.715759,30,Pass,782,Belgium,6,From Counter,782,Belgium,,,"['7ae4ac0b-4305-4308-8d8a-544270e833dd', '92174b8f-532d-480c-806b-b6ccf06296a0']","[88.2, 43.7]",3089.0,Kevin De Bruyne,9.0,Right Defensive Midfield,3289.0,Romelu Lukaku Menama,16.256075,-0.3061876,2.0,Low Pass,"[103.7, 38.8]",40.0,Right Foot,,,,True,,,,,,,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,88.2,43.7,103.7,38.8,,,32.014527952165714,16.344112089679264,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
5bac3eb6-fb4f-45af-9414-940ad9e5db60,3129,2,00:26:24.941,71,24,123,0.744296,30,Pass,782,Belgium,3,From Free Kick,782,Belgium,,,"['08ff3c33-a520-4654-96c1-10d6d53a8dcb', '2a9efb8d-4e5a-4af3-ba2c-6dd90eb96299']","[98.9, 58.4]",23650.0,Jeremy Doku,18.0,Right Attacking Midfield,3289.0,Romelu Lukaku Menama,8.146778,-0.8461927,1.0,Ground Pass,"[104.3, 52.3]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3edc9394-b16f-4fa7-9e5f-3678e0640def,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,98.9,58.4,104.3,52.3,,,27.995892555873258,19.94442277931352,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
9bfee46d-2b01-49fb-99a3-5ab7f473e657,3173,2,00:27:06.240,72,6,123,2.504494,30,Pass,782,Belgium,3,From Free Kick,782,Belgium,,,['f640cdc3-8fa6-4033-8332-058926cc6dab'],"[105.5, 11.8]",5642.0,Axel Witsel,11.0,Left Defensive Midfield,4831.0,Nacer Chadli,17.226143,0.5702911,1.0,Ground Pass,"[120.0, 21.1]",40.0,Right Foot,,,,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,105.5,11.8,120.0,21.1,,,31.709462310168554,18.9,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
7a3538f6-3c9c-45a2-9da9-3b5c028bd04d,3278,2,00:30:51.552,75,51,128,1.295992,30,Pass,782,Belgium,1,Regular Play,782,Belgium,,,['a6093c68-fb97-4ccc-9e8e-bd71814c70b2'],"[115.2, 61.5]",3289.0,Romelu Lukaku Menama,23.0,Center Forward,3089.0,Kevin De Bruyne,20.71835,-1.9154437,3.0,High Pass,"[108.2, 42.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,e86658c5-20a0-4992-b110-66071d7a75d5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,115.2,61.5,108.2,42.0,,,22.029298672449833,11.96829144030174,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3acf41-0b56-418e-9996-1b328c694480,3358,2,00:32:09.251,77,9,130,1.641732,30,Pass,1835,Finland,3,From Free Kick,1835,Finland,,,['10faf1ef-58f1-49da-aa99-18c09a8dc0f2'],"[91.8, 32.7]",24321.0,Robin Lod,24.0,Left Center Forward,9476.0,Teemu Pukki,16.011246,-0.4524749,1.0,Ground Pass,"[106.2, 25.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,Through Ball,,,,,,,,,,,,,,05f5f730-cfcf-4b87-94e2-aca419a032da,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,91.8,32.7,106.2,25.7,,,29.129538273031383,19.872845795205073,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
7cde500d-6da6-45e3-8e5b-329bb5cd575b,3539,2,00:35:39.329,80,39,138,1.571097,30,Pass,782,Belgium,1,Regular Play,782,Belgium,,,['aec4e324-79c6-4a63-9081-ffda418805e5'],"[98.2, 22.5]",3089.0,Kevin De Bruyne,9.0,Right Defensive Midfield,3289.0,Romelu Lukaku Menama,18.12981,1.2158991,1.0,Ground Pass,"[104.5, 39.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33db5341-5a45-422d-9585-1a0d15ce17da,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,1,98.2,22.5,104.5,39.5,,,27.955142639593166,15.508062419270823,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
